municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitaÁ„o
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;16/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;17/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;18/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;19/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;20/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;21/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;22/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;23/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;24/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;25/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;26/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;00:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;01:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;02:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;03:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;04:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;05:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;06:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;07:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;08:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;09:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;10:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;11:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;12:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;13:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;14:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;15:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;16:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;17:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;18:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;19:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;20:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;21:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;22:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;27/07/2023;23:50:00.0;0
CAXINGÓ;220265301A;PI;Centro;-3,42282;-41,89152;28/07/2023;00:50:00.0;0
